Fylkenummer;Fylkenavn;Kommunenummer;Kommunenavn;Stemmekretsnummer;Stemmekretsnavn;Partikode;Partinavn;Oppslutning prosentvis;Antall stemmeberettigede;Antall forhåndsstemmer;Antall valgtingstemmer;Antall stemmer totalt;Endring % siste tilsvarende valg;Endring % siste ekvivalente valg;Antall mandater;Antall utjevningsmandater;
50;Trøndelag Trööndelage;5053;Inderøy;;;KRF;Kristelig Folkeparti;3,22309;5400;34;81;115;0,22443;;1;0;
50;Trøndelag Trööndelage;5053;Inderøy;;;MDG;Miljøpartiet De Grønne;1,8778;5400;31;36;67;-1,06731;;0;0;
50;Trøndelag Trööndelage;5053;Inderøy;;;V;Venstre;2,43834;5400;41;46;87;-0,02485;;0;0;
50;Trøndelag Trööndelage;5053;Inderøy;;;H;Høyre;18,16143;5400;252;396;648;7,18419;;5;0;
50;Trøndelag Trööndelage;5054;Indre Fosen;;;A;Arbeiderpartiet;21,62216;7897;605;480;1085;4,59768;;6;0;
50;Trøndelag Trööndelage;5054;Indre Fosen;;;SV;SV - Sosialistisk Venstreparti;4,70307;7897;151;85;236;0,54111;;1;0;
50;Trøndelag Trööndelage;5054;Indre Fosen;;;RØDT;Rødt;1,03627;7897;30;22;52;1,03627;;0;0;
50;Trøndelag Trööndelage;5054;Indre Fosen;;;SP;Senterpartiet;16,79952;7897;365;478;843;-9,35867;;5;0;
50;Trøndelag Trööndelage;5054;Indre Fosen;;;KRF;Kristelig Folkeparti;3,08888;7897;86;69;155;0,26402;;1;0;
50;Trøndelag Trööndelage;5054;Indre Fosen;;;MDG;Miljøpartiet De Grønne;1,59426;7897;46;34;80;-1,32476;;0;0;
50;Trøndelag Trööndelage;5054;Indre Fosen;;;V;Venstre;0,65763;7897;20;13;33;-0,60414;;0;0;
50;Trøndelag Trööndelage;5054;Indre Fosen;;;H;Høyre;17,71622;7897;477;412;889;4,81603;;5;0;
50;Trøndelag Trööndelage;5054;Indre Fosen;;;FRP;Fremskrittspartiet;7,13432;7897;197;161;358;1,93658;;2;0;
50;Trøndelag Trööndelage;5054;Indre Fosen;;;INP;Industri- og Næringspartiet;3,36788;7897;89;80;169;3,36788;;1;0;
50;Trøndelag Trööndelage;5054;Indre Fosen;;;PP;Pensjonistpartiet;10,36269;7897;321;199;520;-1,8407;;3;0;
50;Trøndelag Trööndelage;5054;Indre Fosen;;;KLIF;Kommunelista;11,9171;7897;371;227;598;-3,4313;;3;0;
50;Trøndelag Trööndelage;5055;Heim;;;A;Arbeiderpartiet;36,66886;4714;515;599;1114;5,06861;;8;0;
50;Trøndelag Trööndelage;5055;Heim;;;SP;Senterpartiet;19,78275;4714;259;342;601;-13,31189;;4;0;
50;Trøndelag Trööndelage;5055;Heim;;;KRF;Kristelig Folkeparti;3,68664;4714;42;70;112;1,38278;;1;0;
50;Trøndelag Trööndelage;5055;Heim;;;V;Venstre;1,25082;4714;20;18;38;-0,02564;;0;0;
50;Trøndelag Trööndelage;5055;Heim;;;H;Høyre;15,93153;4714;195;289;484;6,68496;;4;0;
50;Trøndelag Trööndelage;5055;Heim;;;FRP;Fremskrittspartiet;6,91244;4714;108;102;210;3,45665;;2;0;
50;Trøndelag Trööndelage;5055;Heim;;;INP;Industri- og Næringspartiet;6,64911;4714;96;106;202;6,64911;;2;0;
50;Trøndelag Trööndelage;5055;Heim;;;HA;Halsalista;9,11784;4714;97;180;277;-1,9656;;2;0;
50;Trøndelag Trööndelage;5056;Hitra;;;A;Arbeiderpartiet;32,41409;4127;346;418;764;-2,3014;;9;0;
50;Trøndelag Trööndelage;5056;Hitra;;;SV;SV - Sosialistisk Venstreparti;4,28511;4127;58;43;101;0,09455;;1;0;
50;Trøndelag Trööndelage;5056;Hitra;;;RØDT;Rødt;8,57022;4127;121;81;202;-0,34024;;2;0;
50;Trøndelag Trööndelage;5056;Hitra;;;SP;Senterpartiet;5,47306;4127;56;73;129;-6,39284;;1;0;
50;Trøndelag Trööndelage;5056;Hitra;;;KRF;Kristelig Folkeparti;1,90921;4127;26;19;45;-0,38457;;0;0;
50;Trøndelag Trööndelage;5056;Hitra;;;V;Venstre;1,95163;4127;20;26;46;-1,18026;;0;0;
50;Trøndelag Trööndelage;5056;Hitra;;;H;Høyre;24,94697;4127;250;338;588;14,05151;;7;0;
50;Trøndelag Trööndelage;5056;Hitra;;;FRP;Fremskrittspartiet;11,54009;4127;114;158;272;3,82064;;3;0;
50;Trøndelag Trööndelage;5056;Hitra;;;PP;Pensjonistpartiet;8,90963;4127;87;123;210;-5,33827;;2;0;
50;Trøndelag Trööndelage;5057;Ørland;;;A;Arbeiderpartiet;24,01559;8249;495;676;1171;-10,93437;;8;0;
50;Trøndelag Trööndelage;5057;Ørland;;;SV;SV - Sosialistisk Venstreparti;3,75308;8249;94;89;183;-0,5002;;1;0;
50;Trøndelag Trööndelage;5057;Ørland;;;RØDT;Rødt;2,68663;8249;63;68;131;2,68663;;1;0;
50;Trøndelag Trööndelage;5057;Ørland;;;SP;Senterpartiet;22,29286;8249;485;602;1087;-10,88651;;7;0;
50;Trøndelag Trööndelage;5057;Ørland;;;MDG;Miljøpartiet De Grønne;2,6251;8249;62;66;128;-0,22324;;1;0;
50;Trøndelag Trööndelage;5057;Ørland;;;V;Venstre;2,27646;8249;42;69;111;0,54435;;1;0;
50;Trøndelag Trööndelage;5057;Ørland;;;H;Høyre;20,75472;8249;466;546;1012;3,58767;;6;0;
50;Trøndelag Trööndelage;5057;Ørland;;;FRP;Fremskrittspartiet;6,31665;8249;162;146;308;2,08263;;2;0;
50;Trøndelag Trööndelage;5057;Ørland;;;DEMN;Norgesdemokratene;1,9073;8249;44;49;93;1,9073;;0;0;
50;Trøndelag Trööndelage;5057;Ørland;;;INP;Industri- og Næringspartiet;13,37162;8249;288;364;652;13,37162;;4;0;
50;Trøndelag Trööndelage;5058;Åfjord;;;A;Arbeiderpartiet;23,62924;3431;301;242;543;-13,47368;;6;0;
50;Trøndelag Trööndelage;5058;Åfjord;;;SP;Senterpartiet;40,46997;3431;470;460;930;9,38145;;9;0;
50;Trøndelag Trööndelage;5058;Åfjord;;;KRF;Kristelig Folkeparti;4,83029;3431;75;36;111;-0,54879;;1;0;
50;Trøndelag Trööndelage;5058;Åfjord;;;V;Venstre;5,78764;3431;51;82;133;1,9757;;1;0;
50;Trøndelag Trööndelage;5058;Åfjord;;;H;Høyre;15,23064;3431;164;186;350;-0,22892;;4;0;
50;Trøndelag Trööndelage;5058;Åfjord;;;FRP;Fremskrittspartiet;10,05222;3431;104;127;231;2,89424;;2;0;
50;Trøndelag Trööndelage;5059;Orkland;;;A;Arbeiderpartiet;28,06152;14848;920;1525;2445;-5,05703;;12;0;
50;Trøndelag Trööndelage;5059;Orkland;;;SV;SV - Sosialistisk Venstreparti;3,50052;14848;147;158;305;-0,64347;;2;0;
50;Trøndelag Trööndelage;5059;Orkland;;;RØDT;Rødt;1,79043;14848;55;101;156;0,26837;;1;0;
50;Trøndelag Trööndelage;5059;Orkland;;;SP;Senterpartiet;19,23562;14848;470;1206;1676;-12,0609;;8;0;
50;Trøndelag Trööndelage;5059;Orkland;;;KRF;Kristelig Folkeparti;2,26099;14848;84;113;197;-0,32761;;1;0;
50;Trøndelag Trööndelage;5059;Orkland;;;MDG;Miljøpartiet De Grønne;1,14771;14848;52;48;100;-0,59654;;0;0;
50;Trøndelag Trööndelage;5059;Orkland;;;V;Venstre;3,84483;14848;138;197;335;1,26734;;2;0;
50;Trøndelag Trööndelage;5059;Orkland;;;H;Høyre;9,81292;14848;362;493;855;1,35831;;4;0;
50;Trøndelag Trööndelage;5059;Orkland;;;FRP;Fremskrittspartiet;6,22059;14848;184;358;542;2,69876;;3;0;
50;Trøndelag Trööndelage;5059;Orkland;;;DEMN;Norgesdemokratene;0,84931;14848;28;46;74;0,48268;;0;0;
50;Trøndelag Trööndelage;5059;Orkland;;;INP;Industri- og Næringspartiet;5,22208;14848;151;304;455;5,22208;;2;0;
50;Trøndelag Trööndelage;5059;Orkland;;;PP;Pensjonistpartiet;8,37829;14848;322;408;730;3,45661;;4;0;
50;Trøndelag Trööndelage;5059;Orkland;;;SMPO;Småbypartiet Orkland;9,6752;14848;409;434;843;9,6752;;4;0;
50;Trøndelag Trööndelage;5060;Nærøysund;;;A;Arbeiderpartiet;23,82813;7631;549;549;1098;-14,48904;;7;0;
50;Trøndelag Trööndelage;5060;Nærøysund;;;SV;SV - Sosialistisk Venstreparti;3,58073;7631;86;79;165;-0,42602;;1;0;
50;Trøndelag Trööndelage;5060;Nærøysund;;;RØDT;Rødt;2,30035;7631;50;56;106;2,30035;;0;0;
50;Trøndelag Trööndelage;5060;Nærøysund;;;SP;Senterpartiet;25,30382;7631;640;526;1166;2,0225;;7;0;
50;Trøndelag Trööndelage;5060;Nærøysund;;;KRF;Kristelig Folkeparti;3,90625;7631;97;83;180;0,76412;;1;0;
50;Trøndelag Trööndelage;5060;Nærøysund;;;V;Venstre;5,59896;7631;123;135;258;1,27589;;2;0;
50;Trøndelag Trööndelage;5060;Nærøysund;;;H;Høyre;13,17274;7631;367;240;607;0,37224;;4;0;
50;Trøndelag Trööndelage;5060;Nærøysund;;;FRP;Fremskrittspartiet;19,92188;7631;476;442;918;8,44992;;5;0;
50;Trøndelag Trööndelage;5060;Nærøysund;;;DEMN;Norgesdemokratene;2,38715;7631;69;41;110;2,38715;;0;0;
50;Trøndelag Trööndelage;5061;Rindal;;;A;Arbeiderpartiet;36,79061;1595;131;245;376;-7,63301;;6;0;
50;Trøndelag Trööndelage;5061;Rindal;;;SP;Senterpartiet;50,88063;1595;179;341;520;8,33142;;9;0;
50;Trøndelag Trööndelage;5061;Rindal;;;H;Høyre;12,32877;1595;51;75;126;-0,69841;;2;0;
55;Troms Romsa;5501;Tromsø;;;A;Arbeiderpartiet;24,65009;61514;4407;5068;9475;;;11;0;
55;Troms Romsa;5501;Tromsø;;;SV;SV - Sosialistisk Venstreparti;13,18227;61514;2434;2633;5067;;;6;0;
55;Troms Romsa;5501;Tromsø;;;RØDT;Rødt;5,86399;61514;1108;1146;2254;;;2;0;
55;Troms Romsa;5501;Tromsø;;;SP;Senterpartiet;2,00583;61514;307;464;771;;;1;0;
55;Troms Romsa;5501;Tromsø;;;KRF;Kristelig Folkeparti;1,77949;61514;252;432;684;;;1;0;
55;Troms Romsa;5501;Tromsø;;;MDG;Miljøpartiet De Grønne;5,13814;61514;948;1027;1975;;;2;0;
55;Troms Romsa;5501;Tromsø;;;V;Venstre;3,11671;61514;537;661;1198;;;1;0;
55;Troms Romsa;5501;Tromsø;;;H;Høyre;17,93017;61514;3016;3876;6892;;;8;0;
55;Troms Romsa;5501;Tromsø;;;FRP;Fremskrittspartiet;15,43264;61514;2538;3394;5932;;;7;0;
55;Troms Romsa;5501;Tromsø;;;DEMN;Norgesdemokratene;0,33821;61514;60;70;130;;;0;0;
55;Troms Romsa;5501;Tromsø;;;INP;Industri- og Næringspartiet;4,98205;61514;766;1149;1915;;;2;0;
55;Troms Romsa;5501;Tromsø;;;KRISTNE;Konservativt;0,53853;61514;72;135;207;;;0;0;
55;Troms Romsa;5501;Tromsø;;;LIBS;Liberalistene;0,3226;61514;44;80;124;;;0;0;
55;Troms Romsa;5501;Tromsø;;;BYLA;By- og Landlista;2,57037;61514;323;665;988;;;1;0;
55;Troms Romsa;5501;Tromsø;;;NBT;NEI TIL BOMPENGER I TROMSØ;2,14892;61514;350;476;826;;;1;0;
55;Troms Romsa;5503;Harstad;;;A;Arbeiderpartiet;30,7599;19926;2029;1521;3550;;;11;0;
55;Troms Romsa;5503;Harstad;;;SV;SV - Sosialistisk Venstreparti;6,12599;19926;400;307;707;;;2;0;
55;Troms Romsa;5503;Harstad;;;RØDT;Rødt;4,79161;19926;315;238;553;;;2;0;
55;Troms Romsa;5503;Harstad;;;SP;Senterpartiet;4,74829;19926;266;282;548;;;2;0;
55;Troms Romsa;5503;Harstad;;;KRF;Kristelig Folkeparti;2,63409;19926;149;155;304;;;1;0;
55;Troms Romsa;5503;Harstad;;;MDG;Miljøpartiet De Grønne;2,91136;19926;190;146;336;;;1;0;
55;Troms Romsa;5503;Harstad;;;V;Venstre;2,57343;19926;167;130;297;;;1;0;
55;Troms Romsa;5503;Harstad;;;H;Høyre;21,32398;19926;1512;949;2461;;;7;0;
55;Troms Romsa;5503;Harstad;;;FRP;Fremskrittspartiet;17,45083;19926;1275;739;2014;;;6;0;
55;Troms Romsa;5503;Harstad;;;DEMN;Norgesdemokratene;0,77983;19926;56;34;90;;;0;0;
55;Troms Romsa;5503;Harstad;;;INP;Industri- og Næringspartiet;5,7534;19926;389;275;664;;;2;0;
55;Troms Romsa;5503;Harstad;;;LIBS;Liberalistene;0,1473;19926;4;13;17;;;0;0;
55;Troms Romsa;5510;Kvæfjord;;;A;Arbeiderpartiet;20,95808;2256;112;168;280;;;5;0;
55;Troms Romsa;5510;Kvæfjord;;;SV;SV - Sosialistisk Venstreparti;16,31737;2256;97;121;218;;;4;0;
55;Troms Romsa;5510;Kvæfjord;;;SP;Senterpartiet;25,37425;2256;73;266;339;;;6;0;
55;Troms Romsa;5510;Kvæfjord;;;V;Venstre;8,23353;2256;29;81;110;;;2;0;
55;Troms Romsa;5510;Kvæfjord;;;FHF;Fellesliste for Høyre og Fremskrittspartiet;29,11677;2256;126;263;389;;;6;0;
55;Troms Romsa;5512;Tjeldsund;;;A;Arbeiderpartiet;13,90758;3435;154;156;310;;;2;0;
55;Troms Romsa;5512;Tjeldsund;;;SV;SV - Sosialistisk Venstreparti;6,01166;3435;85;49;134;;;1;0;
55;Troms Romsa;5512;Tjeldsund;;;RØDT;Rødt;2,96097;3435;41;25;66;;;0;0;
55;Troms Romsa;5512;Tjeldsund;;;SP;Senterpartiet;11,17093;3435;95;154;249;;;2;0;
55;Troms Romsa;5512;Tjeldsund;;;H;Høyre;25,57201;3435;273;297;570;;;5;0;
55;Troms Romsa;5512;Tjeldsund;;;FRP;Fremskrittspartiet;6,28084;3435;58;82;140;;;1;0;
55;Troms Romsa;5512;Tjeldsund;;;TJTL;Tjeldsund Tverrpolitiske Liste;34,09601;3435;300;460;760;;;6;0;
55;Troms Romsa;5514;Ibestad;;;A;Arbeiderpartiet;40,55944;1094;168;122;290;;;7;0;
55;Troms Romsa;5514;Ibestad;;;SP;Senterpartiet;8,11189;1094;17;41;58;;;1;0;
55;Troms Romsa;5514;Ibestad;;;H;Høyre;51,32867;1094;207;160;367;;;9;0;
55;Troms Romsa;5516;Gratangen;;;A;Arbeiderpartiet;41,86047;866;140;94;234;;;6;0;
55;Troms Romsa;5516;Gratangen;;;SP;Senterpartiet;49,37388;866;194;82;276;;;8;0;
55;Troms Romsa;5516;Gratangen;;;TVG;Tverrpolitisk Liste for Gratangen;8,76565;866;29;20;49;;;1;0;
55;Troms Romsa;5518;Loabák - Lavangen;;;A;Arbeiderpartiet;59,56175;779;114;185;299;;;9;0;
55;Troms Romsa;5518;Loabák - Lavangen;;;SP;Senterpartiet;15,93625;779;30;50;80;;;2;0;
55;Troms Romsa;5518;Loabák - Lavangen;;;H;Høyre;24,50199;779;51;72;123;;;4;0;
55;Troms Romsa;5520;Bardu;;;A;Arbeiderpartiet;17,70524;3129;164;194;358;;;3;0;
55;Troms Romsa;5520;Bardu;;;SV;SV - Sosialistisk Venstreparti;10,63304;3129;92;123;215;;;2;0;
55;Troms Romsa;5520;Bardu;;;SP;Senterpartiet;48,26904;3129;319;657;976;;;9;0;
55;Troms Romsa;5520;Bardu;;;V;Venstre;3,85757;3129;40;38;78;;;1;0;
55;Troms Romsa;5520;Bardu;;;H;Høyre;14,39169;3129;142;149;291;;;3;0;
55;Troms Romsa;5520;Bardu;;;FRP;Fremskrittspartiet;5,14342;3129;44;60;104;;;1;0;
55;Troms Romsa;5522;Salangen;;;A;Arbeiderpartiet;34,75177;1675;128;215;343;;;7;0;
55;Troms Romsa;5522;Salangen;;;SV;SV - Sosialistisk Venstreparti;12,05674;1675;58;61;119;;;2;0;
55;Troms Romsa;5522;Salangen;;;SP;Senterpartiet;34,24519;1675;112;226;338;;;6;0;
55;Troms Romsa;5522;Salangen;;;H;Høyre;18,9463;1675;60;127;187;;;4;0;
55;Troms Romsa;5524;Målselv;;;A;Arbeiderpartiet;36,53028;5338;333;783;1116;;;8;0;
55;Troms Romsa;5524;Målselv;;;SV;SV - Sosialistisk Venstreparti;3,96072;5338;51;70;121;;;1;0;
55;Troms Romsa;5524;Målselv;;;RØDT;Rødt;3,73159;5338;41;73;114;;;1;0;
55;Troms Romsa;5524;Målselv;;;SP;Senterpartiet;22,88052;5338;169;530;699;;;5;0;
55;Troms Romsa;5524;Målselv;;;V;Venstre;5,92471;5338;50;131;181;;;1;0;
55;Troms Romsa;5524;Målselv;;;H;Høyre;19,54173;5338;184;413;597;;;5;0;
55;Troms Romsa;5524;Målselv;;;FRP;Fremskrittspartiet;7,43044;5338;72;155;227;;;2;0;
55;Troms Romsa;5526;Sørreisa;;;A;Arbeiderpartiet;43,8072;2732;259;459;718;;;8;0;
55;Troms Romsa;5526;Sørreisa;;;SV;SV - Sosialistisk Venstreparti;8,05369;2732;70;62;132;;;1;0;
55;Troms Romsa;5526;Sørreisa;;;SP;Senterpartiet;13,42282;2732;71;149;220;;;3;0;
55;Troms Romsa;5526;Sørreisa;;;H;Høyre;21,04942;2732;111;234;345;;;4;0;
55;Troms Romsa;5526;Sørreisa;;;FRP;Fremskrittspartiet;13,66687;2732;93;131;224;;;3;0;
55;Troms Romsa;5528;Dyrøy;;;A;Arbeiderpartiet;33,21918;888;79;115;194;;;5;0;
55;Troms Romsa;5528;Dyrøy;;;SV;SV - Sosialistisk Venstreparti;16,78082;888;35;63;98;;;2;0;
55;Troms Romsa;5528;Dyrøy;;;SP;Senterpartiet;18,66438;888;35;74;109;;;3;0;
55;Troms Romsa;5528;Dyrøy;;;H;Høyre;18,15068;888;35;71;106;;;3;0;
55;Troms Romsa;5528;Dyrøy;;;FRP;Fremskrittspartiet;13,18493;888;19;58;77;;;2;0;
55;Troms Romsa;5530;Senja;;;A;Arbeiderpartiet;20,93023;11700;637;722;1359;;;7;0;
55;Troms Romsa;5530;Senja;;;SV;SV - Sosialistisk Venstreparti;8,27045;11700;290;247;537;;;3;0;
55;Troms Romsa;5530;Senja;;;SP;Senterpartiet;10,45742;11700;236;443;679;;;3;0;
55;Troms Romsa;5530;Senja;;;KRF;Kristelig Folkeparti;2,86462;11700;86;100;186;;;1;0;
55;Troms Romsa;5530;Senja;;;MDG;Miljøpartiet De Grønne;1,97135;11700;65;63;128;;;0;0;
55;Troms Romsa;5530;Senja;;;H;Høyre;21,45387;11700;674;719;1393;;;7;0;
55;Troms Romsa;5530;Senja;;;FRP;Fremskrittspartiet;10,07239;11700;318;336;654;;;3;0;
55;Troms Romsa;5530;Senja;;;DEMN;Norgesdemokratene;0,63145;11700;23;18;41;;;0;0;
55;Troms Romsa;5530;Senja;;;INP;Industri- og Næringspartiet;9,41013;11700;281;330;611;;;3;0;
55;Troms Romsa;5530;Senja;;;LIBS;Liberalistene;0,26182;11700;7;10;17;;;0;0;
55;Troms Romsa;5530;Senja;;;SENJA;Senjalista;13,67627;11700;417;471;888;;;4;0;
55;Troms Romsa;5532;Balsfjord;;;A;Arbeiderpartiet;18,05235;4488;139;330;469;;;4;0;
55;Troms Romsa;5532;Balsfjord;;;SV;SV - Sosialistisk Venstreparti;7,58276;4488;59;138;197;;;1;0;
55;Troms Romsa;5532;Balsfjord;;;SP;Senterpartiet;21,17013;4488;114;436;550;;;4;0;
55;Troms Romsa;5532;Balsfjord;;;KRF;Kristelig Folkeparti;5,2348;4488;30;106;136;;;1;0;
55;Troms Romsa;5532;Balsfjord;;;MDG;Miljøpartiet De Grønne;1,84758;4488;12;36;48;;;0;0;
55;Troms Romsa;5532;Balsfjord;;;H;Høyre;24,28791;4488;193;438;631;;;5;0;
55;Troms Romsa;5532;Balsfjord;;;FRP;Fremskrittspartiet;18,55273;4488;110;372;482;;;4;0;
55;Troms Romsa;5532;Balsfjord;;;KRISTNE;Konservativt;3,27175;4488;22;63;85;;;0;0;
55;Troms Romsa;5534;Karlsøy;;;A;Arbeiderpartiet;29,0267;1820;168;169;337;;;5;0;
55;Troms Romsa;5534;Karlsøy;;;SV;SV - Sosialistisk Venstreparti;9,21619;1820;54;53;107;;;2;0;
55;Troms Romsa;5534;Karlsøy;;;RØDT;Rødt;4,30663;1820;24;26;50;;;1;0;
55;Troms Romsa;5534;Karlsøy;;;SP;Senterpartiet;22,48062;1820;57;204;261;;;4;0;
55;Troms Romsa;5534;Karlsøy;;;FRP;Fremskrittspartiet;19,12145;1820;78;144;222;;;3;0;
55;Troms Romsa;5534;Karlsøy;;;FRRR;Felleslista for Ringvassøy, Reinøy og Rebbenesøy;8,09647;1820;41;53;94;;;1;0;
55;Troms Romsa;5534;Karlsøy;;;KP;Karlsøy Pensjonistliste;7,75194;1820;35;55;90;;;1;0;
55;Troms Romsa;5536;Lyngen;;;A;Arbeiderpartiet;16,71035;2266;91;164;255;;;3;0;
55;Troms Romsa;5536;Lyngen;;;SP;Senterpartiet;12,38532;2266;92;97;189;;;2;0;
55;Troms Romsa;5536;Lyngen;;;KRF;Kristelig Folkeparti;4,65269;2266;32;39;71;;;1;0;
55;Troms Romsa;5536;Lyngen;;;MDG;Miljøpartiet De Grønne;2,16252;2266;19;14;33;;;0;0;
55;Troms Romsa;5536;Lyngen;;;V;Venstre;4,06291;2266;30;32;62;;;1;0;
55;Troms Romsa;5536;Lyngen;;;H;Høyre;13,23722;2266;103;99;202;;;3;0;
55;Troms Romsa;5536;Lyngen;;;FRP;Fremskrittspartiet;13,36828;2266;68;136;204;;;2;0;
55;Troms Romsa;5536;Lyngen;;;PP;Pensjonistpartiet;3,27654;2266;21;29;50;;;1;0;
55;Troms Romsa;5536;Lyngen;;;FOLY;Folkelista Lyngen;30,14417;2266;227;233;460;;;6;0;
55;Troms Romsa;5538;Storfjord - Omasvuotna - Omasvuono;;;A;Arbeiderpartiet;10,77505;1524;45;69;114;;;2;0;
55;Troms Romsa;5538;Storfjord - Omasvuotna - Omasvuono;;;SP;Senterpartiet;8,88469;1524;40;54;94;;;2;0;
55;Troms Romsa;5538;Storfjord - Omasvuotna - Omasvuono;;;MDG;Miljøpartiet De Grønne;6,71078;1524;32;39;71;;;1;0;
55;Troms Romsa;5538;Storfjord - Omasvuotna - Omasvuono;;;H;Høyre;44,04537;1524;193;273;466;;;7;0;
55;Troms Romsa;5538;Storfjord - Omasvuotna - Omasvuono;;;TVPL;Tverrpolitisk liste;29,58412;1524;110;203;313;;;5;0;
55;Troms Romsa;5540;Gáivuotna - Kåfjord - Kaivuono;;;A;Arbeiderpartiet;36,80688;1666;123;262;385;;;6;0;
55;Troms Romsa;5540;Gáivuotna - Kåfjord - Kaivuono;;;SV;SV - Sosialistisk Venstreparti;10,51625;1666;17;93;110;;;2;0;
55;Troms Romsa;5540;Gáivuotna - Kåfjord - Kaivuono;;;SP;Senterpartiet;11,37667;1666;16;103;119;;;2;0;
55;Troms Romsa;5540;Gáivuotna - Kåfjord - Kaivuono;;;KRF;Kristelig Folkeparti;15,48757;1666;28;134;162;;;3;0;
55;Troms Romsa;5540;Gáivuotna - Kåfjord - Kaivuono;;;MDG;Miljøpartiet De Grønne;5,92734;1666;19;43;62;;;1;0;
55;Troms Romsa;5540;Gáivuotna - Kåfjord - Kaivuono;;;H;Høyre;8,1262;1666;44;41;85;;;1;0;
55;Troms Romsa;5540;Gáivuotna - Kåfjord - Kaivuono;;;FRP;Fremskrittspartiet;11,75908;1666;53;70;123;;;2;0;
55;Troms Romsa;5542;Skjervøy;;;A;Arbeiderpartiet;8,38756;2179;53;63;116;;;2;0;
55;Troms Romsa;5542;Skjervøy;;;SV;SV - Sosialistisk Venstreparti;6,29067;2179;43;44;87;;;1;0;
55;Troms Romsa;5542;Skjervøy;;;RØDT;Rødt;3,61533;2179;27;23;50;;;1;0;
55;Troms Romsa;5542;Skjervøy;;;SP;Senterpartiet;18,14895;2179;128;123;251;;;3;0;
55;Troms Romsa;5542;Skjervøy;;;KRF;Kristelig Folkeparti;31,23644;2179;210;222;432;;;6;0;
55;Troms Romsa;5542;Skjervøy;;;V;Venstre;1,30152;2179;9;9;18;;;0;0;
55;Troms Romsa;5542;Skjervøy;;;H;Høyre;6,21837;2179;48;38;86;;;1;0;
55;Troms Romsa;5542;Skjervøy;;;FRP;Fremskrittspartiet;24,80116;2179;146;197;343;;;5;0;
55;Troms Romsa;5544;Nordreisa;;;A;Arbeiderpartiet;23,74776;3775;241;290;531;;;5;0;
55;Troms Romsa;5544;Nordreisa;;;SV;SV - Sosialistisk Venstreparti;12,11986;3775;122;149;271;;;3;0;
55;Troms Romsa;5544;Nordreisa;;;SP;Senterpartiet;15,07156;3775;117;220;337;;;3;0;
55;Troms Romsa;5544;Nordreisa;;;H;Høyre;14,1771;3775;125;192;317;;;3;0;
55;Troms Romsa;5544;Nordreisa;;;FRP;Fremskrittspartiet;20,03578;3775;173;275;448;;;4;0;
55;Troms Romsa;5544;Nordreisa;;;INP;Industri- og Næringspartiet;14,84794;3775;132;200;332;;;3;0;
55;Troms Romsa;5546;Kvænangen;;;A;Arbeiderpartiet;19,63394;940;52;66;118;;;3;0;
55;Troms Romsa;5546;Kvænangen;;;SV;SV - Sosialistisk Venstreparti;22,96173;940;69;69;138;;;4;0;
55;Troms Romsa;5546;Kvænangen;;;SP;Senterpartiet;14,30948;940;44;42;86;;;2;0;
55;Troms Romsa;5546;Kvænangen;;;H;Høyre;15,6406;940;55;39;94;;;2;0;
55;Troms Romsa;5546;Kvænangen;;;FRP;Fremskrittspartiet;9,65058;940;30;28;58;;;1;0;
55;Troms Romsa;5546;Kvænangen;;;KVB;Kvænangen Bygdeliste;17,80366;940;45;62;107;;;3;0;
56;Finnmark Finnmárku;5601;Alta;;;A;Arbeiderpartiet;20,79197;16310;981;841;1822;;;7;0;
56;Finnmark Finnmárku;5601;Alta;;;SV;SV - Sosialistisk Venstreparti;7,05238;16310;373;245;618;;;3;0;
56;Finnmark Finnmárku;5601;Alta;;;RØDT;Rødt;6,83556;16310;366;233;599;;;2;0;
56;Finnmark Finnmárku;5601;Alta;;;SP;Senterpartiet;5,84275;16310;190;322;512;;;2;0;
56;Finnmark Finnmárku;5601;Alta;;;KRF;Kristelig Folkeparti;3,2409;16310;163;121;284;;;1;0;
56;Finnmark Finnmárku;5601;Alta;;;MDG;Miljøpartiet De Grønne;2,67032;16310;133;101;234;;;1;0;
56;Finnmark Finnmárku;5601;Alta;;;V;Venstre;10,98939;16310;520;443;963;;;4;0;
56;Finnmark Finnmárku;5601;Alta;;;H;Høyre;12,42725;16310;692;397;1089;;;4;0;
56;Finnmark Finnmárku;5601;Alta;;;FRP;Fremskrittspartiet;24,90015;16310;1257;925;2182;;;9;0;
56;Finnmark Finnmárku;5601;Alta;;;DEMN;Norgesdemokratene;1,97421;16310;111;62;173;;;1;0;
56;Finnmark Finnmárku;5601;Alta;;;KRISTNE;Konservativt;2,71596;16310;69;169;238;;;1;0;
56;Finnmark Finnmárku;5601;Alta;;;LIBS;Liberalistene;0,55917;16310;22;27;49;;;0;0;
56;Finnmark Finnmárku;5603;Hammerfest;;;A;Arbeiderpartiet;24,04272;8880;672;521;1193;;;7;0;
56;Finnmark Finnmárku;5603;Hammerfest;;;SV;SV - Sosialistisk Venstreparti;11,74929;8880;381;202;583;;;3;0;
56;Finnmark Finnmárku;5603;Hammerfest;;;RØDT;Rødt;6,00564;8880;190;108;298;;;2;0;
56;Finnmark Finnmárku;5603;Hammerfest;;;SP;Senterpartiet;2,72068;8880;77;58;135;;;1;0;
